ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Popularity
21jzf93Jy1nt5KjGL9JDXW,0.734,0.952,11,-9.787,1,0.0711,0.00364,0.832,0.0641,0.593,129.033,385245,4,2015,22
7sGNjgXKD6LO1A3T4xpSuy,0.555,0.825,5,-8.949,0,0.0431,0.000193,0.836,0.262,0.0794,125.983,503368,4,2015,8
4bmhSdvvpDUswexwHT5on5,0.727,0.664,7,-10.977,1,0.0719,0.403,0.862,0.108,0.237,128.995,364089,4,2019,6
2a94cBw8Xcn9zIPeCbzs7L,0.474,0.918,8,-2.971,1,0.0581,0.000369,0.444,0.18,0.292,174.051,266987,4,2016,18
4Y8yEp133FoCTA7qm1rMj2,0.539,0.886,10,-6.692,0,0.0496,0.000386,0.721,0.0943,0.05,139.982,466286,4,2020,22
7EKvaYorWWn9ZyKMDjQvhi,0.84,0.417,10,-7.983,0,0.101,0.105,0,0.118,0.167,126.038,121905,4,2019,38
3CpoeW0cZSDzIRv5z34F87,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05E-06,0.0426,0.185,163.961,339547,4,2002,72
5GdsuDciGlzu3lJTv94GIB,0.458,0.989,7,-2.24,1,0.318,0.176,6.88E-06,0.362,0.136,156.942,204832,4,2018,42
7yJ0CuqsZMHVItMQRLiid9,0.733,0.736,6,-8.661,0,0.0645,0.00136,0.91,0.109,0.61,128.003,481158,4,2019,39
5cvOY5ORG5hbssmtpMS9Y2,0.59,0.597,8,-3.575,1,0.376,0.289,0,0.117,0.241,120.105,128016,4,2019,4
6BBkUsN8wLRGuD1NZ4OXqc,0.733,0.889,4,-5.933,0,0.0377,0.0037,0.000376,0.0636,0.604,125,163200,4,2019,38
6Z9o9QLG23Mupg1sUQvouu,0.675,0.599,10,-9.645,0,0.265,0.565,0.0103,0.142,0.837,165.966,181850,4,2019,43
7KY6SG52PXkVFB66VqrN61,0.395,0.945,6,-10.044,1,0.0552,0.00135,0.938,0.265,0.123,137.796,198508,4,2016,2
1D0Sp8WqUKViCrXvZoEStQ,0.815,0.429,1,-9.47,1,0.345,0.0541,0,0.0926,0.331,129.994,177314,4,2020,41
4XQDrALwqj4J1YPqg58sDV,0.817,0.911,0,-2.153,1,0.0455,0.187,0.00173,0.42,0.34,119.989,116000,3,2016,1
6DwN81QZmeuwwH4cGssrjl,0.264,0.414,0,-9.563,1,0.0299,0.783,0,0.122,0.192,152.76,221467,4,2008,48
26u7VzW2r3xW4bY14rhtK4,0.667,0.796,0,-5.643,0,0.104,0.00793,0.871,0.122,0.304,172.046,311272,4,2014,22
5lo6CYJ9CtiurnlQRbkUa8,0.579,0.932,11,-5.934,0,0.0448,0.000132,0.824,0.619,0.234,144.985,484966,4,2018,16
5OhibwOPlDJtT8ixse0Vrz,0.47,0.56,11,-5.451,1,0.122,0.0221,4.58E-06,0.533,0.366,153.814,255851,4,2018,25
71uNY0zkEKMF8UyPtjhod4,0.747,0.786,5,-8.603,0,0.0472,0.00876,0.00323,0.0339,0.769,125.013,230120,4,2019,59
1M2jTTUAEBBoyaQjuL9Aum,0.787,0.973,10,-8.364,0,0.0731,0.0453,0.901,0.375,0.951,127.009,332591,4,2019,5
3AWnlRsXSNWEUGwlfn1FB8,0.774,0.683,0,-7.073,1,0.2,0.00871,0.848,0.0967,0.297,123.957,342939,4,2018,24
6CTG85NJI1Wm60pxTSRNwL,0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,162.61,234487,4,2014,59
7ANZw7sZYlCBXKMAJjQGTs,0.745,0.77,9,-6.126,0,0.32,0.273,0,0.11,0.816,148.726,224000,4,2020,35
5YIF6HSOtHN9HdcE5IPzMe,0.988,0.633,5,-15.012,0,0.0888,0.0755,1.88E-06,0.0668,0.929,117.493,248160,4,1989,57
46UypEpuaOGhRvzz7oASF0,0.577,0.928,8,-6.387,0,0.0402,0.000234,0.797,0.91,0.357,144.015,423333,4,2020,16
0XbBU0Qc3JoXFzW9JY2VcO,0.49,0.66,2,-6.078,1,0.0458,0.00462,0.863,0.243,0.373,170.018,302400,4,2012,12
5iEe6bgBoroqqn1D5J8MmV,0.445,0.842,2,-4.783,1,0.0458,0.00211,0.0853,0.0592,0.115,175.045,344336,4,2019,24
5L441bJlqd4wSogIp1WFj0,0.434,0.702,9,-4.681,1,0.0305,0.00346,0,0.232,0.15,159.94,233067,4,2009,49
08lGoV8dJpHP0rBBdSVu7v,0.794,0.758,11,-8.351,0,0.2,0.00226,0.155,0.148,0.652,187.886,304293,4,2017,21
3XqaCDFAooffhLU7nJbS03,0.773,0.798,10,-9.951,0,0.0829,0.294,0.82,0.0966,0.0535,128.031,551250,4,2017,41
4sqJfJNl8jOyh1z5ykkxKv,0.374,0.962,8,-0.039,0,0.0493,0.000187,0.372,0.27,0.564,173.867,291037,4,2018,15
5JkRBarNxcMiIweypbv9MY,0.613,0.947,7,-4.662,1,0.0396,8.71E-06,0.799,0.21,0.556,145.998,447123,4,2017,11
6p8i9A3hkXzgk5DMcJyEWg,0.708,0.604,6,-13.591,0,0.0437,4.18E-05,0.639,0.0489,0.632,119.9,454960,4,1990,33
2iQHA7Ml2CLOSSSesNZucF,0.548,0.858,1,-8.824,1,0.0708,0.0783,0.0276,0.331,0.263,130.199,132707,4,2015,3
1f3yAtsJtY87CTmM8RLnxf,0.502,0.912,1,-4.556,1,0.0564,2.55E-05,0.000173,0.106,0.72,116.761,301920,4,1991,79
3XGU5KtDqx0yeuf6prXJsB,0.633,0.981,6,-5.018,0,0.0542,9.44E-06,0.839,0.0864,0.221,145.006,463448,4,2018,8
1DzUG3xxVwDvpXsELKhoaR,0.779,0.783,10,-3.912,1,0.0725,0.0432,0,0.147,0.23,106.69,174942,5,2017,30
1cI2eh6c7Cd8nPQ9NexCp9,0.75,0.965,7,-9.1,1,0.0702,0.00192,0.932,0.0899,0.0355,128.996,452308,4,2018,9
2661ymHeOMJt9DMHq2E4Bk,0.576,0.969,1,-5.811,1,0.0435,6.09E-05,0.821,0.328,0.457,144.995,470069,4,2018,1
0WnV4YotgHecDIzfihlcjn,0.828,0.37,7,-7.441,0,0.26,0.484,0,0.119,0.549,149.964,193575,4,2018,51
1fzvs8jCx0yivJreQyZFzh,0.599,0.592,11,-7.069,0,0.0559,0.0182,0.000121,0.115,0.334,193.952,174587,4,2020,26
5tl1kALyvISbMbKRBzgV1p,0.605,0.939,6,-4.51,1,0.187,0.0021,0.632,0.109,0.307,149.936,306800,4,2015,10
1ohELWVOOnAU2kP0va56mu,0.641,0.484,5,-10.932,0,0.052,0.0223,0.7,0.232,0.102,169.94,315706,4,2012,24
4lAQfuREAHG8IC0PiiigBt,0.862,0.65,10,-6.978,0,0.355,0.0207,0,0.568,0.658,131.194,115350,4,2020,60
2lgzFaeFCQ2H8jpgO6u5ue,0.604,0.932,4,-5.279,0,0.345,0.484,0,0.715,0.71,187.971,242514,4,2015,46
6BMuGAUtDL6J5xIWyfppld,0.559,0.861,11,-2.778,0,0.0473,0.0136,0,0.453,0.191,155.044,198206,4,2019,18
78TuvEVWXbcSwOOK0iGI6t,0.402,0.95,1,-2.716,1,0.346,0.0109,0.0692,0.383,0.068,150.156,179200,4,2018,27
6O9sHPq54kaJvinnnkmr1k,0.551,0.808,0,-2.677,1,0.185,0.615,0.0275,0.106,0.825,116.442,124238,4,2019,50
3KSY7W9iuIApqgw90rk8A2,0.642,0.658,2,-6.766,0,0.0443,0.0272,0.431,0.166,0.139,128.986,359070,4,2014,22
1NG4Pf3HIwxGn6VFhvr5ei,0.729,0.697,3,-7.306,0,0.139,0.35,0,0.0575,0.765,163.008,183457,4,2019,5
0XJzb4Jor8YR2razT8lA4r,0.368,0.644,3,-4.343,0,0.0652,0.0976,0.012,0.106,0.0398,186.428,355763,4,2020,53
5ZUBuMERFRdRiiXZnNGTHd,0.372,0.696,11,-5.086,1,0.0783,0.0906,0,0.157,0.451,143.072,193929,4,2020,28
4OL0gl76ceCdDhAcvOFOOS,0.645,0.81,1,-4.658,1,0.164,0.0439,0,0.391,0.324,140.1,89143,4,2019,16
6e56CkYWD3JO6ovFZBA8po,0.435,0.625,10,-8.338,1,0.516,0.749,0,0.0806,0.395,85.988,268667,4,2017,63
5zB1I4DGcI93VBGmHaqulg,0.52,0.956,5,-4.528,0,0.107,0.00732,0.0221,0.563,0.372,150.02,222937,4,2015,1
5e8DUgWO5Zt96FN66VTyoo,0.543,0.268,11,-17.464,0,0.0862,0.577,0.000702,0.286,0.118,174.018,282307,4,2018,53
1qBvtVHCX856H0Y2kyiDTk,0.906,0.491,7,-8.98,1,0.0702,0.00344,0.156,0.0645,0.215,123.996,406954,4,2019,27
2jZx9wy7JVYYF2Yxe6fUNl,0.786,0.739,1,-3.51,1,0.286,0.34,0,0.18,0.297,192.15,150674,4,2020,51
5IRIxRubZcfaQAf6Hv68rm,0.717,0.963,11,-2.882,0,0.138,0.001,0.807,0.107,0.0778,140.005,348707,4,2019,5
1gj2CuM9X66uuTqF7G0lo7,0.516,0.854,1,-6.224,1,0.049,0.0315,0.0114,0.0675,0.162,120.087,319307,4,2005,40
6xXYFVsFDGSLNzeE9zGCiL,0.715,0.57,0,-7.682,0,0.172,0.222,2.32E-06,0.343,0.371,107.766,232293,4,2018,49
0bt5vH8Jzs2g849M0QGa9y,0.163,0.895,5,-12.299,0,0.0549,0.00627,0.749,0.15,0.211,138.144,304360,4,2019,13
4fwQbcm532dIpJyG8CC9bA,0.573,0.887,7,-7.506,1,0.0834,0.00129,0.761,0.43,0.0665,131.005,439752,4,2016,9
0x9kd7OoPseiRFC1lR5I2W,0.423,0.906,1,-4.584,0,0.0606,0.0182,0.000513,0.351,0.177,149.85,214600,4,2018,29
4e9JzMazRT0VJiOixqYNio,0.58,0.878,1,-7.044,1,0.0994,0.000745,0.955,0.413,0.121,136.99,397664,4,2019,1
0PbSrWqFKNlbuzG3SAkncN,0.697,0.552,1,-10.299,0,0.0373,0.00645,0.746,0.0888,0.0926,138.009,472534,4,2019,20
46CA1H0T1r7u5lDUtVveAh,0.232,0.705,5,-6.928,1,0.0997,0.032,6.60E-05,0.185,0.352,148.56,401573,4,2015,67
1wGiJ7iIp2LYuYg4yO3fy6,0.366,0.993,7,-2.482,0,0.0737,3.52E-05,0.821,0.368,0.0413,174.879,318162,4,2010,14
1V0Uer9xxOQge8Dq9JqCej,0.562,0.94,6,-5.835,0,0.0486,4.02E-05,0.728,0.239,0.106,145.003,456828,4,2020,7
2Tv6Hd2d4O681xE2tSIMq2,0.902,0.812,0,-8.79,1,0.532,0.133,0,0.851,0.449,130.006,111207,4,2019,34
0Mzepct6W2VADgAmMsQA7q,0.279,0.82,5,-3.463,0,0.421,0.78,0.97,0.0609,0.328,204.796,200748,4,2015,2
48YDXAc4Ffe2FTGvFXHi1Y,0.58,0.572,2,-8.798,1,0.284,0.00935,0.379,0.356,0.42,184.098,312200,4,1994,37
3eD15RtjLKrgIS1SSEZHee,0.479,0.935,9,-2.068,1,0.0882,0.0521,0.0578,0.132,0.214,150.156,217600,4,2019,2
0irYdYc2yEiQeBHl2eqUoi,0.684,0.931,10,-8.594,1,0.0388,0.00156,0.933,0.0657,0.0332,120.997,240744,4,2020,31
1AqemxWsT0iGg5Lvkm16Bt,0.798,0.412,2,-9.305,1,0.36,0.443,7.43E-05,0.219,0.304,135.959,192973,4,2018,71
6YG164B4tXnDWLBfTJEon1,0.735,0.975,8,-7.476,1,0.074,0.0507,0.739,0.112,0.0398,132.999,421800,4,2019,19
1PuEr8bp2HXKVlyZfTXHj0,0.7,0.96,7,-4.885,1,0.0974,0.167,0.00601,0.305,0.439,124.899,174720,4,2018,35
3wGBvUbViJ5YRR00ghGvKS,0.479,0.943,9,-4.38,0,0.0894,0.0268,0.00288,0.219,0.192,150.083,282400,4,2016,18
7CuZGu4eVCPrVYZM4WQi0z,0.933,0.604,1,-10.609,1,0.468,0.0122,0,0.162,0.449,105.943,153987,4,2019,37
2KlQyazkD4Ny59WrKN6kES,0.697,0.961,10,-1.652,0,0.271,0.00816,0.229,0.305,0.257,150.108,199779,4,2019,23
66JSwcAphEicSLfcY03J3X,0.667,0.95,0,-6.696,1,0.0572,0.000963,0.877,0.107,0.21,140.013,481808,4,2018,37
01Q2cFQT8zvty6XvYQOpoG,0.777,0.537,7,-9.862,1,0.151,0.0276,1.56E-05,0.146,0.437,141.055,238657,4,2013,53
3NTWiJuRIsJmGa2fTs2uEm,0.544,0.905,8,-6.377,1,0.0455,0.0457,0.869,0.294,0.398,138.004,558536,4,2020,2
1HUTQmj36o43V2r2zPDzGm,0.846,0.691,9,-4.546,0,0.0346,0.131,0,0.319,0.276,120.988,194338,4,2020,43
3lZYnJ7Q2b1W4w7wyOg9CA,0.733,0.853,5,-6.587,1,0.0627,0.000191,0.904,0.0979,0.038,126.999,312756,4,2020,4
18SLNHHpeBORvahfqh5xqT,0.739,0.527,0,-9.553,0,0.274,0.0194,0,0.194,0.505,169.946,166588,4,2020,20
3OfTUInqLligSNuiqUQtnE,0.367,0.893,8,-4.997,0,0.0339,0.000823,0.188,0.137,0.169,174.073,274575,4,2019,29
69wovYsQmLMhnT2WJXO42p,0.628,0.848,7,-9.831,1,0.0405,0.000634,0.653,0.117,0.249,145.992,461920,4,2013,15
5E8w42RrUc9XgyxjzEWapg,0.604,0.935,7,-6.905,1,0.0418,0.000785,0.847,0.0841,0.232,139.964,509143,4,2019,15
16qYlQ6koFxYVbiJbGHblz,0.89,0.393,4,-10.821,0,0.267,0.331,8.81E-06,0.283,0.304,128.084,301133,4,2014,73
5UPZFa3PTkbGPwO84F14aZ,0.296,0.758,7,-6.285,1,0.0496,0.0972,0.015,0.112,0.0635,145.218,260017,4,2019,17
0ZwHNhwxDhUYHYkSkHxMf0,0.639,0.452,4,-8.906,1,0.0495,0.0406,0,0.315,0.546,177.986,245680,4,2018,52
2rk0lCpO1vkKAQ6BC8bjUX,0.636,0.61,8,-9.665,1,0.119,0.25,0.000121,0.113,0.296,125.227,260160,3,2014,62
6ZJVGRKtupXis8axYRv0oH,0.696,0.712,7,-6.158,0,0.0584,0.0431,5.04E-05,0.19,0.312,133.986,188168,4,2019,45
4HJ4L8hpX9YjTwipKTYwaW,0.319,0.751,11,-2.801,1,0.0619,0.0219,0.151,0.515,0.474,139.58,101987,4,2018,55
5G6IesH0b1ih7LcW8yljjY,0.454,0.939,6,-9.871,0,0.0491,0.00807,0.789,0.167,0.313,141.004,478667,4,2020,5
5h1qPvsDhaX2iPF4czXMam,0.798,0.445,2,-8.654,1,0.583,0.129,1.79E-05,0.667,0.591,159.833,170061,4,2019,40
2wiRM8wg94hlXdmHD5cNU4,0.687,0.925,11,-7.088,0,0.0462,0.000665,0.666,0.347,0.114,144.986,461308,4,2019,14
21L1P9Dfw2Xm1b7VBkT1ER,0.689,0.6,10,-8.657,1,0.0913,0.00508,0,0.0921,0.155,209.958,165167,4,2013,30
4vF1hGzzpdagSdhWfrEwAl,0.477,0.888,10,-7.874,0,0.037,0.000253,0.806,0.0852,0.494,149.985,318400,4,2020,10
1jnKfeI3Kk75vIwAhnK6Yr,0.517,0.804,5,-6.476,1,0.0546,0.00174,0.884,0.234,0.0658,169.987,321882,4,2018,15
1dQklr4xSjWf6Zy2wTY3Li,0.752,0.861,7,-4.584,1,0.338,0.0917,5.94E-06,0.516,0.392,175.909,182727,4,2019,31
0Zb6yib4MqRrsBT5FgHxwZ,0.918,0.546,1,-3.908,1,0.0499,0.045,0,0.088,0.332,202.044,146075,4,2020,17
07hTpSIVNO7JG3mQmCf0rI,0.687,0.868,6,-8.133,0,0.0507,3.25E-05,0.845,0.493,0.486,148,454063,4,2014,13
0aNQwkMgEqo4fy62UaZwuJ,0.566,0.559,7,-9.978,0,0.311,0.0337,0.174,0.575,0.0873,140.033,171429,4,2018,4
34GDyy3qGMH9PebVhoGEWg,0.941,0.637,9,-8.187,1,0.487,0.139,0,0.0617,0.32,194.072,143778,4,2018,46
1248g3Uu4iBN0eRlQpYcQI,0.626,0.904,8,-10.465,1,0.0428,0.0107,0.888,0.0825,0.182,134.003,412212,4,2018,23
4gwuiLrsHnDTKuZPShzEwu,0.368,0.23,7,-11.787,1,0.0361,0.947,0.00153,0.111,0.186,134.515,227000,4,2010,29
2aIdVb8v9KTpEZnftkz2mD,0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.0737,0.594,160.002,227960,4,2007,6
6EJB5gnuf6xujkSH9M3m7J,0.418,0.824,2,-4.089,1,0.0469,0.00119,6.48E-05,0.2,0.382,143.983,222040,4,2011,50
1EKdQjHLQHgJ0LTJfVJAml,0.67,0.804,8,-5.731,1,0.0547,0.114,0,0.0966,0.363,187.104,287933,4,2007,44
5LvVslXgRVlR0IE7mbfbsz,0.682,0.886,10,-5.915,0,0.0779,0.00642,0.0459,0.606,0.359,172.059,208178,4,2018,48
7f1zjZG77S891Uv4O68yfk,0.852,0.73,1,-5.803,1,0.0579,0.0219,0,0.336,0.394,92.506,157693,4,2019,67
7sPt2cfrg7DrVP52zfvS1i,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,189.39,211493,4,1993,74
1ms5tNNdPouTtcD2oVF9Oz,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91E-05,0.296,0.485,140.008,219027,4,2012,63
7diuTHxx57aPoyv9nqynOo,0.929,0.444,2,-11.135,1,0.338,0.122,0,0.0756,0.382,130.034,110838,4,2020,31
7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939,139461,4,2020,82
6Onu2fBBuD1oqhWOhMaqCd,0.537,0.949,0,-6.027,1,0.0651,0.00088,0.906,0.0962,0.201,137.991,470000,4,2019,18
0FgWlxTTPuFDsRliD7lPA5,0.564,0.908,9,-0.373,1,0.0556,0.0146,0.853,0.163,0.414,144.996,238345,4,2017,20
6uSSupG4TMu3vW8QgynAB6,0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,192779,4,2018,55
1H5q59ri8Yh6zYRnZyN2UD,0.518,0.853,5,-5.541,0,0.0411,0.000932,0.884,0.147,0.297,175.003,336000,4,2013,7
2akAMY14he7RqbpfKchZmd,0.625,0.693,0,-4.725,1,0.0697,0.0093,0.000174,0.505,0.0692,129.972,262154,4,2019,38
6oV5zsbz9V2nZ79PYam9yC,0.746,0.527,1,-6.93,1,0.259,0.00388,0,0.296,0.392,131.792,132987,4,2019,61
5Pl4YUwdTaftgYSkPc6L0w,0.738,0.92,9,-6.97,0,0.0968,0.00803,0.531,0.526,0.8,124.983,238073,4,2018,5
0OvnhC4rgXy5CkMzGuZAbt,0.771,0.547,11,-8.884,1,0.191,0.201,0.000228,0.0769,0.573,150.115,254514,4,2018,12
65ydl8oApcIUC79hpY0FWh,0.578,0.61,7,-10.375,1,0.0314,0.00665,0,0.177,0.247,160.099,159702,4,2018,24
1uPtU3dkfWlnDWsm18aHlW,0.477,0.991,11,-4.583,1,0.218,0.0113,0.233,0.336,0.245,138.064,277500,4,2016,11
5WPVwig7Tl6NFJ5BL6ONhd,0.613,0.688,6,-6.297,1,0.0612,0.224,7.75E-05,0.381,0.302,105.027,164986,4,2016,48
37f4ITSlgPX81ad2EvmVQr,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,204013,4,2016,78
21YWbLRtyRJl9PAtxUkDEf,0.534,0.286,4,-11.544,1,0.0294,0.751,0.0031,0.111,0.149,134.348,218640,3,2013,48
5rFva7ZNcT61icb9dXavS1,0.774,0.744,1,-3.625,0,0.133,0.0889,0,0.0741,0.0947,170.038,193412,4,2016,45
6IaZzF0jtlwqtRrvXuS87m,0.695,0.927,8,-9.729,1,0.047,0.0126,0.923,0.201,0.796,142.842,552000,4,2006,16
11VhIYq087imqSipnb4LDL,0.883,0.583,1,-14.171,0,0.139,0.0052,0.903,0.159,0.64,126,426667,4,2020,4
3d3SXAQRNcnCDJk93LsfWg,0.529,0.847,8,-3.714,1,0.224,0.187,0.000497,0.123,0.375,159.09,135861,4,2019,3
2n4uOdMHzEvcZ0KP7iQnay,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,4,2004,62
6GUtUtWqaszlj5QeF8lMss,0.575,0.835,11,-5.587,0,0.234,0.295,0,0.46,0.233,112.426,228373,4,2016,44
3Y30U2GSVdYdTdGBNaKXnj,0.712,0.977,1,-5.515,0,0.0623,0.000984,0.878,0.669,0.487,148.026,441000,4,2020,16
648JORxiA5VXyMCTmZVZxi,0.387,0.855,11,-5.038,0,0.0396,0.0176,0.615,0.13,0.0821,129.983,280615,4,2019,33
3zZwUqJHIPQtT1Bp9Yxpc5,0.539,0.987,6,-3.346,1,0.064,0.126,0.00775,0.0844,0.604,105.003,188000,4,2018,4
441wXijxbV5PHFQlRuIpN3,0.211,0.98,6,-5.703,1,0.117,0.00039,0.163,0.119,0.178,138.037,252181,4,2017,22
5WPVvt9JVPB7MGXiDKxyiR,0.462,0.964,2,-3.639,1,0.457,0.376,0,0.0755,0.214,163.174,217163,4,2020,21
6kjM8ywD4dRWCT5QF7EP5L,0.588,0.97,1,-2.911,1,0.194,0.000417,0.51,0.953,0.279,145.014,203940,4,2016,27
4SIB2yxKoFOrbkjA4zfQbB,0.597,0.477,1,-9.638,0,0.642,0.137,0,0.113,0.512,160.764,171442,4,2020,69
35r28RDot7nPE7y9K9H7l0,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69E-06,0.282,0.226,160.222,257267,4,2016,76
78ymJowKU6Bx8I1wQqcS2S,0.327,0.701,6,-7.672,0,0.0536,0.0577,2.11E-05,0.0909,0.0905,164.856,280920,4,2018,1
2L2mNkEWo818IE4fKbnP0O,0.788,0.537,9,-4.966,0,0.107,0.844,0,0.117,0.434,170.06,149000,4,2019,63
5wTpnBRTx1HSGQVDZQ2VSh,0.583,0.623,1,-6.876,0,0.0978,0.013,4.74E-05,0.0537,0.275,154.834,233853,4,2013,53
6sPo6bBg1zv51n5rbxhTGW,0.898,0.452,2,-9.252,1,0.427,0.115,0,0.0557,0.197,200.08,179130,4,2020,34
2EjmZRpJuEVp9QzVlDQGW4,0.787,0.738,10,-5.894,0,0.289,0.0769,0,0.351,0.911,192.43,192573,4,2006,36
5jzKL4BDMClWqRguW5qZvh,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34E-06,0.134,0.591,120.011,227741,4,2010,70
012fAd1Q6QghijTmSXhRoL,0.339,0.97,9,-4.063,1,0.0522,1.85E-05,0.901,0.264,0.0341,140.013,197143,4,2015,6
3lsZooRugCZdDKgqvwq1tm,0.613,0.57,0,-7.479,1,0.0801,0.212,0,0.0663,0.361,152.932,129412,4,2020,2
6JOTaAYclocctWK1juOEUL,0.541,0.926,6,-6.94,0,0.0728,0.0272,0.0501,0.369,0.137,128.003,211914,4,2018,15
2ENPR6i3rzuWD8TiIAlyL9,0.36,0.883,10,-6.31,0,0.131,0.000606,0.0693,0.1,0.309,127.987,330000,4,2019,11
20OoI74KP95bei3e9Co9aV,0.489,0.835,11,-4.207,0,0.0834,0.00253,0,0.361,0.278,127.993,234773,4,2018,3
5Sr6VGReaL7Wg2duAWIbOI,0.428,0.879,3,-4.918,1,0.0474,0.0176,3.79E-06,0.0819,0.412,149.958,275224,4,2013,35
4U69ixXRri7b7O2V66a6vT,0.694,0.963,5,-3.258,0,0.314,0.0159,0,0.426,0.213,210.034,317753,4,2019,43
78m7SkrpzhnzLn6Xoyzj2L,0.31,0.876,2,-2.686,1,0.187,0.0287,0,0.371,0.0534,154.949,176323,4,2018,20
0v3v7rXn7DakZVICb6CHB9,0.469,0.996,5,-3.814,0,0.0655,0.00348,0.394,0.164,0.156,139.945,205286,4,2019,14
1fgd6RdWXZIAPtV3K3bQk9,0.52,0.977,1,-3.489,1,0.08,0.00513,0.00173,0.771,0.717,150.056,181109,4,2019,20
5bjOjemHJPWoeqa6VEO1i4,0.597,0.739,7,-10.566,1,0.0862,0.000239,0.884,0.228,0.359,135.048,384173,4,2007,9
6NRiWcLGvdnXp94uadFdLh,0.191,0.692,1,-5.829,1,0.0536,0.0649,0.217,0.076,0.0724,158.767,191800,4,2020,52
7mAUxeBvihxiVDdPgekZmX,0.812,0.963,6,-6.824,1,0.0648,0.000478,0.509,0.15,0.729,124.982,222720,4,2018,22
7amJ0a9dEph2u3xrFwgbjG,0.775,0.798,7,-6.545,1,0.0885,0.235,0.82,0.165,0.0924,129.962,197538,4,2019,13
2lniYUfW65zx1QljPNMD8R,0.481,0.987,1,-0.979,1,0.325,0.00638,0.333,0.315,0.326,149.935,201714,4,2019,21
7LbrZpwcdTGOLVlt9bAV3p,0.619,0.688,5,-4.215,0,0.111,0.0194,0.314,0.134,0.139,174.013,288500,4,2018,14
7DcvwMAiqKJQD1rrdfxSDx,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,195.962,200107,4,2019,72
22WFgEFelYfJLAbzJb9HDp,0.821,0.477,11,-12.047,1,0.0878,0.000635,0.931,0.111,0.548,125.994,365714,4,2018,21
5f97C4I05VWfoVVfJc3P3q,0.865,0.956,11,-1.468,0,0.278,0.381,0,0.0326,0.823,196.238,229720,4,2010,36
4vGMjtoUnkOsoRn1CjLdgj,0.719,0.716,11,-5.334,1,0.383,0.00946,3.23E-06,0.667,0.426,129.985,194977,4,2017,34
78FUJr1O3Px8bC4lFhh1x2,0.757,0.971,6,-5.623,1,0.0652,0.00738,0.731,0.141,0.857,124.95,219840,4,2020,21
5UOir4z9vVDwglUzRui626,0.589,0.96,11,-6.102,0,0.0552,0.000606,0.745,0.453,0.179,145.003,483310,4,2019,22
73i8zN9szkzwcNqVQ6LASy,0.628,0.763,6,-5.833,0,0.0322,0.0046,0,0.111,0.328,130.006,163422,4,2018,8
1pMBiQggE9XNSYNqXMUTmZ,0.522,0.858,0,-5.901,1,0.0364,7.48E-05,0.0201,0.18,0.226,132.009,223636,4,2019,15
27mhCGdAA8gM7b33KIiB3k,0.641,0.72,11,-4.326,1,0.0552,0.0102,0,0.154,0.578,155.938,222027,4,2007,58
1HbFovNkmIkEtAWIjzMIHT,0.306,0.626,6,-7.619,0,0.0349,0.000256,0.00882,0.15,0.039,119.799,231000,4,2016,22
38z5ZuFQWlxZv4PcEaZBkP,0.876,0.541,9,-8.964,0,0.0702,0.0855,4.48E-06,0.101,0.67,156.026,161412,4,2018,42
6mBYF7u1EB35y7CPryro5p,0.561,0.712,5,-6.085,0,0.0401,0.000411,0.478,0.251,0.171,173.968,209722,4,2017,38
0O339Hno43YmXb27B0VwAW,0.83,0.744,1,-8.931,1,0.0708,0.0964,0.169,0.148,0.402,129.988,183000,4,2018,9
4QR2MUlFf9OSrJGoRBHRp0,0.949,0.767,1,-7.656,1,0.283,0.0173,0.0746,0.149,0.612,123.972,236129,4,2019,2
72Fw18NLxe3dFIu2BcMgrX,0.809,0.955,0,-2.243,1,0.0461,0.00106,0.842,0.352,0.264,199.97,122462,4,2019,1
6TMSo0TqIKaotFuWeUKxc6,0.537,0.424,1,-11.281,1,0.0409,0.0171,0.842,0.355,0.0761,193.994,260206,4,2012,1
1lKQIxQDnLKoFhNWwMFiho,0.896,0.691,1,-7.403,1,0.369,0.0118,0,0.0883,0.665,189.88,152398,4,2020,6
4nzyOwogJuWn1s6QuGFZ6w,0.295,0.94,11,-5.247,1,0.0449,0.00021,0.00106,0.276,0.58,186.186,204293,3,1994,61
7oopoWQa0jicMSf9SFtxMK,0.567,0.723,9,-5.33,0,0.29,0.0121,0,0.264,0.272,128.463,175907,4,2018,52
